model,sigma,seed,rho,ground_truth_h5ad,trained_h5ad
Base Decipher,0.03,0,0.9095783062096072,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.03_seed0_decipher.h5ad
Base Decipher,0.03,1,0.925762154269982,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.03_seed1_decipher.h5ad
Base Decipher,0.03,2,0.9237156213425961,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.03_seed2_decipher.h5ad
Base Decipher,0.03,3,0.8973924598280568,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.03_seed3_decipher.h5ad
Base Decipher,0.03,4,0.915142013387967,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.03_seed4_decipher.h5ad
Base Decipher,0.05,0,0.9069209972770977,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.05_seed0_decipher.h5ad
Base Decipher,0.05,1,0.9238007835807693,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.05_seed1_decipher.h5ad
Base Decipher,0.05,2,0.9213606126220916,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.05_seed2_decipher.h5ad
Base Decipher,0.05,3,0.9115837379482337,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.05_seed3_decipher.h5ad
Base Decipher,0.05,4,0.9278913648355872,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.05_seed4_decipher.h5ad
Base Decipher,0.1,0,0.8688901411574812,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.1_seed0_decipher.h5ad
Base Decipher,0.1,1,0.9237443074959274,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.1_seed1_decipher.h5ad
Base Decipher,0.1,2,0.9263682843589411,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.1_seed2_decipher.h5ad
Base Decipher,0.1,3,0.9068517526772374,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.1_seed3_decipher.h5ad
Base Decipher,0.1,4,0.7819449872598266,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.1_seed4_decipher.h5ad
Base Decipher,0.15,0,0.789212816158205,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.15_seed0_decipher.h5ad
Base Decipher,0.15,1,0.8922420411624521,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.15_seed1_decipher.h5ad
Base Decipher,0.15,2,0.9170954488861585,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.15_seed2_decipher.h5ad
Base Decipher,0.15,3,0.6536412828128597,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.15_seed3_decipher.h5ad
Base Decipher,0.15,4,0.9272009313074528,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.15.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher/sigma0.15_seed4_decipher.h5ad
Decipher-VZ,0.01,0,0.9079861894755508,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.01_seed0_decipher_vz.h5ad
Decipher-VZ,0.01,1,0.9242712375493539,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.01_seed1_decipher_vz.h5ad
Decipher-VZ,0.01,2,0.9335349214974069,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.01_seed2_decipher_vz.h5ad
Decipher-VZ,0.01,3,0.9094809342843495,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.01_seed3_decipher_vz.h5ad
Decipher-VZ,0.01,4,0.9281089998879675,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.01.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.01_seed4_decipher_vz.h5ad
Decipher-VZ,0.02,0,0.908847457874111,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.02_seed0_decipher_vz.h5ad
Decipher-VZ,0.02,1,0.921455707310979,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.02_seed1_decipher_vz.h5ad
Decipher-VZ,0.02,2,0.9342108528206191,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.02_seed2_decipher_vz.h5ad
Decipher-VZ,0.02,3,0.9057662266383173,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.02_seed3_decipher_vz.h5ad
Decipher-VZ,0.02,4,0.9274205946561016,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.02.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.02_seed4_decipher_vz.h5ad
Decipher-VZ,0.03,0,0.9075220461765372,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.03_seed0_decipher_vz.h5ad
Decipher-VZ,0.03,1,0.915403243097992,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.03_seed1_decipher_vz.h5ad
Decipher-VZ,0.03,2,0.936009283212182,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.03_seed2_decipher_vz.h5ad
Decipher-VZ,0.03,3,0.9095122466383121,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.03_seed3_decipher_vz.h5ad
Decipher-VZ,0.03,4,0.9233806804881136,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.03.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.03_seed4_decipher_vz.h5ad
Decipher-VZ,0.05,0,0.9053120755935384,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.05_seed0_decipher_vz.h5ad
Decipher-VZ,0.05,1,0.9179311922272504,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.05_seed1_decipher_vz.h5ad
Decipher-VZ,0.05,2,0.9327555340227577,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.05_seed2_decipher_vz.h5ad
Decipher-VZ,0.05,3,0.9179437126549406,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.05_seed3_decipher_vz.h5ad
Decipher-VZ,0.05,4,0.9275101873684822,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.05.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.05_seed4_decipher_vz.h5ad
Decipher-VZ,0.1,0,0.8718644632879665,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.1_seed0_decipher_vz.h5ad
Decipher-VZ,0.1,1,0.877983781874655,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/0724_vz_sigma0.10.h5ad,/Users/alanxie/CodingProjects/Columbia/Azizi Lab/Spatial Nut Carcinoma/decipher-bc-methods/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/6dz_bio_sigma_0.1/trained/decipher_vz/sigma0.1_seed1_decipher_vz.h5ad
